text,label,platform
"🚨 BIG SALE ALERT📷
 #Ivermectin • #Mebendazole • #Fenbendazole 

Long-standing medicines. Global demand. Growing debate about access.  

50% OFF on my website right now! 
USE CODE:- MED50
Don’t miss out 👀🔥

👉 [https://t.co/s2KxQ2MZh2]",Promotions,X
"Stop guessing—heat or ice? 🔥🧊
Get BOTH with the ThermArmor 3-in-1 Hot/Cold Compress
Built for real relief—fast.
Enter the giveaway: https://t.co/fDChA73mW2
Shop here: https://t.co/FUfDAUXDSK
🌟Use code BOBBRADTA for 10% off
Your knees, back, and shoulders will thank you https://t.co/bcRGCFRKfy",Promotions,X
use code KITCHEN on fenwayhealth .org/mychart for 10% off your orchi,Promotions,X
"🚀 Skip the grind. Start trading funded with @CTI_Funding 

💼 Bypass the challenge
⚡ Instant “Pro” access
📈 No time limits. No minimum days.

🔥 Get 20% OFF today
Use code: APR20

Ready to go live?
👇 Start now https://t.co/jeoLLM9u5A https://t.co/kaEpcqM8kw",Promotions,X
"These prop firms just keep moving the goalposts.

Rule changes, payout caps, confusing consistency rules. 

Breakout is simply built different.

Best payout terms in the industry. 

24-hour approvals, on demand, every day. 

Use code MAYNE for an 10% off this week only.",Promotions,X
"#Authors &amp; #Publishers: NEW COVER - SPRING SALE! Use code SPRING26 for 20% off everything. https://t.co/23OZIWUm2a, #WritingCommunity, #writers, #amwriting, #selfpublishing, #premadecovers, #bookcovers, #covers, #coverart, #indie, #indieauthors, #bookcoverdesign, @Lino_Matteo_BE https://t.co/NLIC6DK58a",Promotions,X
"Octo Attack super can go off sometimes, Its good when it does 🐙🐙🐙

only on @rainbetcom 

🌧️ Signup use code aitch https://t.co/THrLphMXzG https://t.co/b602wk1FE8",Promotions,X
"Got good news today.. I’m now a Wallhack affiliate! 🙌🏼 Use code “Solidus” at checkout for 10% off your order 🩶

🚨 To celebrate, I’m giving away a $50 Wallhack Gift Card

How to enter:
- Follow @SolidusTz 
- Like & Retweet
- Tag 1 Friend 

🌎 Global Giveaway
🗓️ Ends April 29th

Good luck! 🩶",Promotions,X
"🚨 GIVEAWAY ALERT! 🚨
5 × $10,000 @atlasfunded Accounts

How to Enter:
1️⃣ Follow:
@LAntonioAF @CianHansardAF @PipsCabal @FinancialTrder

2️⃣ Like & Repost
3️⃣ Tag 3 Traders
4️⃣ Like & Retweet the Quoted post https://t.co/Q9QJExuH7H
🎯 Special Offer:
35% OFF + 120% REFUND USE CODE APR35💚

⏱ Winners will be announced in 72 hours",Promotions,X
"WAY BELOW RETAIL // use code “SNIPER” to get $20 off your next purchase 

14 UNC: https://t.co/aVOGxs3ucx

Chicago 13: https://t.co/xYCBFEb7Nl

Rare air: https://t.co/mPDOgYcqe1

Infrared: https://t.co/a2evULWG3L https://t.co/4X0EdMDqDE",Promotions,X
"WOW 🤩 we are SO close to hitting our monthly goal… like right there 👀

We just restocked 16 flavors of treats 🐶
(crunchy + soft & chewy!)

Every single order right now truly helps keep Bark & Beyond going 💚

🎁 Use code EARTHDAY for 10% off (ends today)

If we hit our goal… we’re doing a GIVEAWAY 👀🐾

👉 https://t.co/CQkhOiLYXG

#dogsofx #dogsoftwitter #friday #catsofx",Promotions,X
"Affiliate Link: https://t.co/aZMlLhyTVb
Use code H668L to get 60% off at Shein!
#Shein #TwoPiwce #Fashion #Woman #Women #Spring #Summer #Autumn #Winter #Pearls #Outfit #Looks #UGC #UGCCreator #UGCCommunity #Gift #Sexy #Discount #Sale #Anuncio #Pub #Ad #Affiliate #Benable https://t.co/TiQjmgoylT",Promotions,X
"We’re ending the month with a strong upgrade to how you scale:

🔥 50% OFF 🔥
- 85% Lifetime Profit Split
- Double your account after your 2nd payout
- Buy $50K+ → Get a FREE $200K PAYP Challenge

Use Code: SCALE50
⏳ Ends April 30th

If you’re serious about scaling your trading, this is your moment.
👉 https://t.co/ejxQNJU9Ov",Promotions,X
"We go wide grip on them pull-ups on back day!

You have the tools you need to get where you want. You just have to learn how to master your craft.

A simple life formula: hit the gym, quality peptides from @PeptideSupplyCo and stack bitcoin. Use code ROI10 for 10% off your order https://t.co/nZTXAwebYb",Promotions,X
20% OFF ALL ALPHA FUTURES ACCOUNTS WHEN YOU USE CODE PEX‼️ $NDAQ $fES $GC $NQ https://t.co/Ev0bH0bMHB,Promotions,X
"I’m giving you 50% off for 24 hours.

→ Ultra-detailed product prompts
→ No photoshoot
→ No guessing

Includes a 1-on-1 call with me.

Use code: ZAZZY50

Link below to purchase.",Promotions,X
"Super excited to be part of this amazing conference this summer! I hope to see you there🤩

Use code EMILY25 for $25 off your tickets now👉🏼 https://t.co/1aZx9kXPFe

 @go2steubenville @FranciscanU https://t.co/iiJaW9onCU",Promotions,X
"Get Funded for Less with Blueberry Funding

💰 2-Phase $5,000 Forex Account – just $24

💰Instant Funded $1,250 - just $24

💰 2-Phase $100,000 Account – just $350

🔥 30% OFF any challenge
🏷️ Use Code: OFF30

👉 Register: https://t.co/h8TQKV7UEW",Promotions,X
"Great time to consider other props

Save up to 90% on Futures, CFD and Stock Props

🚨 APEX is BACK with 90% OFF 
💰 $770M+ paid out to traders
⚡️ Lowest upfront eval prices - perfect if you're testing prop trading
👉 https://t.co/Z9Fv8sLhY4
🎟️ Use code: BKSAVE

🔥Lucid (Futures)
• 50% off first 2 accounts
• 40% off after
Use code EDGE
➡️https://t.co/0mF5xJ5HmY

🚀Tradeify (Futures)
• 40% off all accounts
Use code EDGE
➡️https://t.co/4t0RS1Zt5D

💰Hola Prime (CFDs)
• 40% off all accounts
Use code SPRING40
➡️https://t.co/nmfCUNq7xm

⚡️Prop Shop Trader (Stocks / Multiasset)
• 50% off all accounts + BOGO
Use code EDGE
https://t.co/Oa7N0nSnfh

Best discounts for Prop Firms: https://t.co/lQiHjObdaU",Promotions,X
"check out here and use code ""BLAZE"" for 30% off 

https://t.co/MeOyvz18ZO",Promotions,X
"Still cashed Dodgers F5 pushed and Angels was so Free! ✅💰🤑🔒
Lets run its again tap tomororw! 
Use code ParlizzyMLB25 for 25% off! 

Lock it in baby! See Yaa! 
https://t.co/Sx5EPjgaQ7

#SportsBetting #explorepage #fyp#gambling#mlb https://t.co/QXmiP94w1C",Promotions,X
"If 62 questions came from focused revision once, it can happen again.
The question is whether you are aligned with that preparation.
11 coupons left.
https://t.co/zABeVI66oP
Use code LAST25 for 25% off on all courses. https://t.co/tI4gDxPgoq",Promotions,X
"Save on all Suspension Parts and Kits!
Save 10% off all Suspension! Use code: SPRING10 at checkout. FREE SHIPPING on orders over $98 in the 48 contiguous states! Sale starts now and ends April 30th, 2026. https://t.co/v1jbLkXGKU",Promotions,X
"🚨FINAL CALL🚨

USE CODE “APRIL” AT CHECKOUT FOR $750 OFF LIFETIME TIER TODAY ONLY ☢️

•ALERTS WITH ENTRY &amp; EXIT🚨
•BE MENTORED &amp; TRADE ALONGSIDE ME🧠
•ACCESS TO ALL LONG TERM TRADES💸
•TRADING EDUCATION &amp; MORE➕

https://t.co/EbJloGJ3vr",Promotions,X
"⚡ Unleash the Power of the Surge Combat Saber ⚡

Feel the energy in your hands—precision-crafted, battle-ready, and made for true warriors. 

🔥 30% OFF – Limited Time Only

Use Code: OFF30

👉 Shop Now: https://t.co/r6qoRYh4Az

#BMlightsabers #Lightsaber #CombatSaber https://t.co/YAJVzwVVL9",Promotions,X
"COLE WORLD

When Burgy posts a slip, you tail, and you get paid.  

If you don’t want to wait for Burgy, use @UpsideTools yourself. 

Get a 5 day free trial to any of the tools, and use code Burgy at sign up for 25% off your first purchase 

https://t.co/HmNgOSeqYT https://t.co/W55cmMSJWN",Promotions,X
"🚨 5x $10,000 FUNDING GIVEAWAY 🚨

🔹Follow @Atlasfunded @LAntonioAF @CianHansardAF @IvanaAF @PhelmsBuff

🔹Like &amp; Repost

🔹Like &amp; Repost Quoted Post

🔹Tag 3 Traders

35% OFF + 120% REFUND USE CODE APR35 💚 https://t.co/62BEaF33FQ",Promotions,X
"$SKLZ live trading session in the discord was insane today 🔥 if you want in next time, join us here → 

https://t.co/PfvMq82u2m 
use code MOON50 for 50% off your first month, see you in the discord 🤝 https://t.co/HhbmCh3pex",Promotions,X
"BANG✅✅ cash the free Twitter play +20737

For more VIP plays , use code “LAMBO” for $10 off at checkout! -&gt;&gt; https://t.co/NQ0LQqPJ3S https://t.co/I9ukl8OYh5",Promotions,X
"Hey! So, since it's my birthday! I decided to make a 25% off on my Gumroad store! Use code: C642BTD on checkout
From today until tomorrow 25 GMT+2

I wanted to do it on booth too but I do not know how to
https://t.co/aYcocI9Qti",Promotions,X
No fucking way!!!😝🔥 yall feeling froggy? 🐸 den hop over 2 @chunkyacademy and cop this limited drop while you can! (Toad venom)😝🔥 don’t 4get 2 use code: mov for 15% off⛽️ lmk if you do!,Promotions,X
"More access. More room to execute. ⚡

Start with one challenge. Get extra access instantly.
No rush. Just clear decisions and better control. 🔁

What you get:
• 40% OFF 🎯
• Buy 1 Get 2 Instantly 🎁
• 3 total accounts for first-time users 🔓

Use code: FYT40

Stay focused. Stick to your plan. 🧠

Always review all rules and conditions before getting started.
Link in bio 🔗

#Forex #model #instantfunding #access #focus #rewards",Promotions,X
"Became A Partner With @ULTI_Supps 

Use Code “Noonie” For 10% Off 🤟🏽🔥",Promotions,X
"Pre-order Available // use code “SNIPER” get $20 off your next purchase 

Brick After Brick: https://t.co/41L8mCsuou

Shy Pink: https://t.co/wZOWuOJXxo https://t.co/bMRiGSL38x",Promotions,X
"Cash the round robin! ✅✅

Let me know if you tailed 🫡 we absolutely take those 

Use code: LAMBO for $10 off 

https://t.co/m0WBtaY16F https://t.co/dAHLJv3Z1h",Promotions,X
"FD MLB Cheat Sheet
ATL and WSH are both stacking each other tonight with identical +3.9% leverage — the field hasn't caught up to either side of this matchup. ATL sits at 12.0% 4-stack exposure, WSH at 8.7%. Use code CHEAT15 for 15% off Stokastic Sims: https://t.co/m6kMo9koFs https://t.co/SUYomaL9zd",Promotions,X
"Massive shoutout to @ULTI_Supps anyone wanting to buy and try, use code “free4me” for a free sample pack just cover the P&amp;P or if you already love ulti and want 10% off a normal order use code “Smarchy19” 🫡🫡🫡🫡",Promotions,X
"Hey! I've just launched my online store Jabula &amp; Co — we sell cool gadgets and novelty items. 
Would love your support! 
Use code *WELCOME10 for 10% off your first order 🎉 
Shop here: https://t.co/5SAwFVDuj0

#JabulaAndCo #OnlineStore #TechAccessories #ShopOnline #GadgetsYouNeed https://t.co/g5RntgA4hl",Promotions,X
"@RollingStones fans need to hear our review of Black and Blue released 50 years ago today: https://t.co/D3z3D51Ns1

#rollingstonescollector s need to visit our sponsor https://t.co/0jigIgIUzL &amp; use code UGLY to save 10% off one ENTIRE ORDER

#rollingstones #vinyl #vinylcollector https://t.co/QXtwwQsjDt",Promotions,X
@WallhackHQ anyways you can use code COWFEE for 10% off your entire purchase🫶https://t.co/ggPmmWj8A8,Promotions,X
"Get the SIC Picks Daily Pass for just $4.99. 

Use code PLAYOFFS for 75% off and unlock today’s picks now!

➡️ https://t.co/74UmTgLMHS https://t.co/FRacgqI2IG",Promotions,X
"Independent Reserve is pleased to be sponsoring the @DECAustralia Conference in Sydney on 15–17 June 2026. 

Our CEO, Adrian Przelozny, will join the event as a panellist. 

Use code SPEA252025 for 25% off registration.

#DECA @amydashrose https://t.co/BTSjFpAXem",Promotions,X
"🚨 Big Opportunity Alert! 🚨

Goat Funded Trader just dropped a 🔥 deal:
BOGO + 35% OFF after payout!

💰 $50K Instant Account now $317 (from $488)
🔁 100% Refund
🎯 Limited to 500 uses

Use code: BOGO35

If you’ve been waiting to get funded… this is your sign. https://t.co/stjdXlbZh7",Promotions,X
"BTW, I can help you with 1 through my Savvy Trader, $149 per year, with the potential to help you spot opportunities like $PLTR at $6, $HOOD at $7, or $IREN at $6.

The second comes down to your guts.

Quick reminder, use code ""Yearly50"" for 50% off yearly subscription. Sorry for the shameless plug, guys.

https://t.co/HVXBhQZBGQ",Promotions,X
"#ad
🏃‍♂️🔥 EXTRA 50% OFF Project Rock + Curry inventory!

Use code EXTRA50
✅ Extra 50% off
✅ FREE shipping (no minimum)
✅ Some items over 75% OFF original price

Shop Project Rock:
https://t.co/4fMTjcvrl3

Shop Curry:
https://t.co/9aO9GjwySG

Sizes will go FAST on this one 👀
#UnderArmourPartner 
#UnderArmour #ProjectRock #CurryBrand #DealAlert #BritDealz",Promotions,X
"⚡Lightning Breath &amp; Bolt Sneeze⚡out now! 

VRC Raycast, FaceTracking, hue shift, cast w/ hands option, ~6-7mb, custom recorded sound FX, &amp; more ^^

Use code ""ELEMENTS30"" to get 30% off of everything in my store. Sale ends Monday, April 27th, 11:59PM CST.

#vrchat #vfx https://t.co/dXbYrQ7reO",Promotions,X
"mountainyellow  Don’t shop on Trendyol without using a promo code, coupon, and discount 🛟👼👞.
https://t.co/ye6Qae69DS https://t.co/K1EizWBKhw",Promotions,X
"bloodwild  Trendyol shopping is cheaper when you activate a promo code and coupon for discount ♟🏵📯.
https://t.co/ye6Qae69DS https://t.co/aWYfe5F81o",Promotions,X
"https://t.co/D3Lhjs66iS
Visit my Etsy shop and avail discount of 20% via promo code
@247LovingLife @crystalhoarder1 @DDCrochetDesign @HurmerintaArt @knithacker @LLHappyArt @saltedbayonet @Offthehookhelen @weavecrochet",Promotions,X
"showmade  Trendyol shopping becomes easier with a promo code, coupon, and instant discount 🐋😛🦘.
https://t.co/ye6Qae69DS https://t.co/rr0iYyt327",Promotions,X
"pickteach  Trendyol prices drop when you apply a promo code and coupon for discount 🐘⛩🎅.
https://t.co/ye6Qae69DS https://t.co/MvgUgVGsUQ",Promotions,X
"parkcost  Save big on Trendyol by applying a promo code and coupon for extra discount 🧜‍♀️🐩🙊.
https://t.co/ye6Qae69DS https://t.co/lCO1atynmm",Promotions,X
"halfpeace  Trendyol offers amazing deals when you apply a promo code and activate your coupon for extra discount 🫣🗣👿.
https://t.co/ye6Qae69DS https://t.co/9XjZlfSyS7",Promotions,X
"Shopping on iHerb, VogaCloset, Eyewa, and Mamas &amp; Papas becomes cheaper with a promo code, coupon, and discount 🗃👽🌰 https://t.co/ydADiwnAhU",Promotions,X
"Book travel plans for less with Priceline coupon codes, like 10% off car rentals, $650 off Spring bundles, and more April offers. https://t.co/ZdkhuXtx2a",Promotions,X
"craftmiss  Get your favorite items on Trendyol using a promo code and coupon for discount 🏀🦹✊.
https://t.co/ye6Qae69DS https://t.co/hm35WQ5CkI",Promotions,X
"brightstreet  Trendyol deals improve when you apply a promo code and activate your coupon for discount 🚴🚒👩.
https://t.co/ye6Qae69DS https://t.co/E27ZzMfSQU",Promotions,X
"forceshirt  Apply your promo code on Trendyol and enjoy a coupon-based discount 🐸🪜🐚.
https://t.co/ye6Qae69DS https://t.co/8Dq7YxVsdG",Promotions,X
"horsetree  Trendyol offers become stronger with a promo code and coupon for discount 👩‍🚀🏗🛏.
https://t.co/ye6Qae69DS https://t.co/WUfovCjAft",Promotions,X
"NBA PLAYOFFS IS HERE‼️🏀🍿

FOR ONLY $10 LOCK IN YOUR SPOT TO CATCH MY LIVE PLAYS 😱

PROMO CODE: PLAYOFFS

🔽🔽🔽🔽

https://t.co/5rldKWTtWF",Promotions,X
"winemilk  Make your Trendyol orders cheaper with a promo code and coupon for extra discount 🔩🙍‍♂️👢.
https://t.co/ye6Qae69DS https://t.co/KmWE6vCUjM",Promotions,X
"finevoice  Shop on Trendyol and use a promo code Lon to get a great discount, is a valid coupon 🦃👀🩻.
https://t.co/ye6Qae69DS https://t.co/Fcf0YpwAYq",Promotions,X
"warlow  Save big on Trendyol by applying a promo code and coupon for extra discount 🧘👩‍🔧💏.
https://t.co/ye6Qae69DS https://t.co/TySKmrCcVE",Promotions,X
"weekready  Trendyol deals are unbeatable with a promo code and coupon for discount 🏷🥅🪢.
https://t.co/ye6Qae69DS https://t.co/gOgxujAT15",Promotions,X
"drybeach  Get trendy styles on Trendyol using a promo code, coupon, and discount 💐🦢👿.
https://t.co/ye6Qae69DS https://t.co/cTzfPmFGlY",Promotions,X
"hairready  Upgrade your shopping on Trendyol with a promo code, coupon, and special discount 💵💎🎿.
https://t.co/ye6Qae69DS https://t.co/ITOg5F0zsc",Promotions,X
"juicefeel  Unlock exclusive Trendyol deals with a promo code and coupon to get discount 🫓☀💅.
https://t.co/ye6Qae69DS https://t.co/WLpU5hVWqz",Promotions,X
"thoughtshort  Use a promo code on Trendyol and combine it with a coupon for the best discount 💦🤑👨‍👩‍👧‍👦.
https://t.co/ye6Qae69DS https://t.co/iI1nhn7sTK",Promotions,X
"minecome  Never miss a Trendyol deal, use a promo code lon and coupon to unlock discount 👕⌨🧖.
https://t.co/ye6Qae69DS https://t.co/GwPhfgrJFH",Promotions,X
"netnorth  Find amazing Trendyol deals using a promo code and coupon for extra discount 👢💀🪟.
https://t.co/ye6Qae69DS https://t.co/tewWfDXwBt",Promotions,X
"Use a promo code on iHerb, VogaCloset, Eyewa, and Mamas &amp; Papas to get a better discount with a coupon 👨‍❤️‍💋‍👨🥎🔦 https://t.co/TQ5S41UZjz",Promotions,X
"Onboarding gamification is LIVE! 🎊

Just finished implementing a ""Claim Reward"" system for KudosWall. Users get a 50% discount code for completing their setup.

Also automated the Stripe backend one script now handles coupon & promo code creation. Zero manual work. #buildinpublic #SaaS #NextJS",Promotions,X
"waybread  Trendyol offers huge savings when you activate a promo code and coupon for discount 🍾🚕🔗.
https://t.co/ye6Qae69DS https://t.co/QbsAiy5x9q",Promotions,X
"titlebridge  Shop Trendyol smartly with a promo code, coupon, and better discount 🍶🤞🐞.
https://t.co/ye6Qae69DS https://t.co/CkN8tqt7EY",Promotions,X
"energyborn  Shop on Trendyol and use a promo code Lon to get a great discount, is a valid coupon 🫅🙃💆‍♂️.
https://t.co/ye6Qae69DS https://t.co/fD5IZPPvFu",Promotions,X
"streetdata  Use a promo code on Trendyol and combine it with a coupon for the best discount 👯👨‍👧🤷‍♀️.
https://t.co/ye6Qae69DS https://t.co/j3LJbUrlaS",Promotions,X
"getsport  Shopping Trendyol is more rewarding with a promo code, coupon, and discount 🫁🏂📧.
https://t.co/ye6Qae69DS https://t.co/cM0roe22Y9",Promotions,X
"$13.99  Brightown 52FT Solar String Lights Outdoor Waterproof, Patio Lights with Remote

Product link, coupon info, and promo code at site link below #ad:
https://t.co/Wvuxds2Hxi https://t.co/G3Spw583iI",Promotions,X
"seatpull  Shop Trendyol smartly with a promo code, coupon, and better discount 🌧🏬🧜.
https://t.co/ye6Qae69DS https://t.co/ejpnAik0SL",Promotions,X
"Get your favorite items from iHerb, VogaCloset, Eyewa, and Mamas &amp; Papas using a promo code and coupon for discount ⛳🪲💖 https://t.co/VDt1iU6OgE",Promotions,X
"farmphoto  Trendyol offers become stronger with a promo code and coupon for discount 🐟🧑‍🦼💘.
https://t.co/ye6Qae69DS https://t.co/mkfL1aZEYJ",Promotions,X
"roomtired  Trendyol prices drop when you apply a promo code and coupon for discount 🚥🥄📷.
https://t.co/ye6Qae69DS https://t.co/u2yAeRJF3R",Promotions,X
"pathisland  Trendyol deals improve when you apply a promo code and activate your coupon for discount 🚑⛈🔓.
https://t.co/ye6Qae69DS https://t.co/U21OYa9s6z",Promotions,X
"worldgreen  Use your promo code lon on Trendyol and enjoy a coupon-based is discount instantly 😓👺😴.
https://t.co/ye6Qae69DS https://t.co/HY4v4wPuko",Promotions,X
"stopfinal  Save more on Trendyol with a promo code and coupon to unlock a bigger discount 🐶🛷💔.
https://t.co/ye6Qae69DS https://t.co/LxkoCcLIGM",Promotions,X
"birthpen  Trendyol deals are unbeatable with a promo code and coupon for discount 🪄🫃🦑.
https://t.co/ye6Qae69DS https://t.co/P7ZpJCz2z0",Promotions,X
"silverpull  Trendyol shopping becomes smarter with a promo code, coupon, and instant discount 👯‍♂️🎖🙍.
https://t.co/ye6Qae69DS https://t.co/uevExG2bP7",Promotions,X
"mothermouth  Get your favorite items on Trendyol using a promo code and coupon for discount 🕵️‍♂️🏙🕍.
https://t.co/ye6Qae69DS https://t.co/p7aU0j1vDA",Promotions,X
"lakesleep  Always shop Trendyol with a promo code, coupon, and strong discount 🧍🤭🔎.
https://t.co/ye6Qae69DS https://t.co/TpO1MR7JpS",Promotions,X
"photocome  Apply a promo code on Trendyol and use your coupon to maximize discount savings 🤍📽🎣.
https://t.co/ye6Qae69DS https://t.co/LmQ6ltapxQ",Promotions,X
"birthlist  Find top fashion on Trendyol and save more using a promo code, coupon, and discount 😆🪒🩱.
https://t.co/ye6Qae69DS https://t.co/N0fOQk5Bnm",Promotions,X
"$4.99 USB C to USB C Cable (60W 2Pack 6.6ft)

Product link, coupon info, and promo code at site link below #ad:
https://t.co/U7MGAMalJH https://t.co/RklitUBAc0",Promotions,X
"thingline  Buy smarter on Trendyol with a promo code, coupon, and better discount 🌑🏖💝.
https://t.co/ye6Qae69DS https://t.co/LUzZCKqQwx",Promotions,X
"foodsign  Get more value on Trendyol using a promo code combined with a coupon for discount 👽👨‍🦰🐭.
https://t.co/ye6Qae69DS https://t.co/zYDYD83R3G",Promotions,X
"Apply a promo code on iHerb, VogaCloset, Eyewa, and Mamas &amp; Papas to enjoy a coupon-based discount 🚨💐🏩 https://t.co/Z5H43smw96",Promotions,X
"filmway  Trendyol offers amazing deals when you apply a promo code and activate your coupon for extra discount 🥵📯🛷.
https://t.co/ye6Qae69DS https://t.co/itW2bYV7th",Promotions,X
"morningtree  Don’t miss Trendyol deals, apply a promo code and coupon to enjoy a bigger discount 🦸📗🍥.
https://t.co/ye6Qae69DS https://t.co/OGz3Yjy1NV",Promotions,X
"learnnoise  Apply a promo code on Trendyol and use your coupon to maximize discount savings 🦂🍑🦏.
https://t.co/ye6Qae69DS https://t.co/lXXb0LOEWr",Promotions,X
"citysuper  Save big on Trendyol by applying a promo code and coupon for extra discount 📮🌆👕.
https://t.co/ye6Qae69DS https://t.co/Z5SCT04AZ6",Promotions,X
"courtplace  Trendyol shopping becomes easier with a promo code, coupon, and instant discount 💍🗡🍵.
https://t.co/ye6Qae69DS https://t.co/pSeeTrGQg2",Promotions,X
"runroof  Shop Trendyol smartly with a promo code, coupon, and better discount 🪴🚪🌋.
https://t.co/ye6Qae69DS https://t.co/vvOWAMFBF0",Promotions,X
"I'm offering a discount! 
Get 50% OFF your Dragon Ice Cream Pint Holder
ENTER PROMO CODE: DRAKE50
Valid until APRIL 30 ONLY...
https://t.co/N9gCd6gHN1

https://t.co/QMz41gQQ2B

https://t.co/c4XOZRFFz9 via @Etsy",Promotions,X
"valleyimage  Use your promo code lon on Trendyol and enjoy a coupon-based is discount instantly 😚👇🧠.
https://t.co/ye6Qae69DS https://t.co/43HGWJX0Lt",Promotions,X
"youngdog  Trendyol shopping is better when you use a promo code Lon is combined with a coupon for extra discount 🚀🌧💁.
https://t.co/ye6Qae69DS https://t.co/v0zsZVspVe",Promotions,X
"farmskin  Trendyol deals are unbeatable with a promo code and coupon for discount 🌖🧻🧏‍♀️.
https://t.co/ye6Qae69DS https://t.co/Nn5fGIgUJq",Promotions,X
"namewill  Trendyol prices drop when you apply a promo code and coupon for discount 🏊‍♂️👗🦈.
https://t.co/ye6Qae69DS https://t.co/0kUDQT8eYm",Promotions,X
"bridgedear  Don’t miss Trendyol deals, apply a promo code and coupon to enjoy a bigger discount 👩‍🎤👰‍♀️👯‍♀️.
https://t.co/ye6Qae69DS https://t.co/yeQ9jpTHqg",Promotions,X
"gardennew  Trendyol fashion is more affordable with a promo code, coupon, and discount 🤎🥚👼.
https://t.co/ye6Qae69DS https://t.co/PXyAndeZ87",Promotions,X
"showcity  Trendyol deals get even better with a promo code, coupon, and extra discount 🏅🚧🦖.
https://t.co/ye6Qae69DS https://t.co/ut0sHQJHGt",Promotions,X
"starheavy  Get the best prices on Trendyol by using a promo code along with a coupon for maximum discount 👦🎆🧙‍♂️.
https://t.co/ye6Qae69DS https://t.co/mu9BpITuSv",Promotions,X
"tenmind  Get your favorite items on Trendyol using a promo code and coupon for discount 🙋👩‍🏫🤜.
https://t.co/ye6Qae69DS https://t.co/ERr73GBaDa",Promotions,X
"‼️FLASH SALES IS STILL ON‼️

Get your preferred Gadget from Oraimo with my Promo code for cheaper prices.🥳

 You’ll get a 20% discount of any Oriamo gadgets.🤩

Use My coupon code: xypdj8tz

 Link: https://t.co/trwE1awlU4 https://t.co/SvUMEQuL3T",Promotions,X
"groupunit  Apply your promo code on Trendyol and enjoy a coupon-based discount 🪫🥩💉.
https://t.co/ye6Qae69DS https://t.co/jv0fEtS8Te",Promotions,X
"rainmade  Trendyol shopping is cheaper when you activate a promo code and coupon for discount 🚒⛑🍙.
https://t.co/ye6Qae69DS https://t.co/blWiDNrCeA",Promotions,X
"dreamteam  Trendyol offers huge savings when you activate a promo code and coupon for discount 🤾‍♀️🍬🤲.
https://t.co/ye6Qae69DS https://t.co/KQliIjb2xr",Promotions,X
"teachcow  Enjoy exclusive Trendyol offers by applying a promo code and coupon for extra discount 🙍‍♂️📡🚽.
https://t.co/ye6Qae69DS https://t.co/1rTeacTOJt",Promotions,X
"moonbrain  Apply a promo code on Trendyol and use your coupon to maximize discount savings 🫘🪝📍.
https://t.co/ye6Qae69DS https://t.co/MSDRR7P3av",Promotions,X
"songsweet  Trendyol offers amazing deals when you apply a promo code and activate your coupon for extra discount 🙎‍♀️🥒🚀.
https://t.co/ye6Qae69DS https://t.co/lj1NGAmwdy",Promotions,X
"Use a promo code and coupon on iHerb, VogaCloset, Eyewa, and Mamas &amp; Papas to get the best discount 🚍🗑💔 https://t.co/sNJgo4FRLq",Promotions,X
"wineshoulder  Shop Trendyol smartly with a promo code, coupon, and better discount 🐫📡✨.
https://t.co/ye6Qae69DS https://t.co/qgGBaOQMGK",Promotions,X
"pigdesk  Get trendy styles on Trendyol using a promo code, coupon, and discount 👧😇🤰.
https://t.co/ye6Qae69DS https://t.co/djlSeXRigT",Promotions,X
"hairsun  Trendyol fashion is more affordable with a promo code, coupon, and discount 🚶‍♀️☕🌳.
https://t.co/ye6Qae69DS https://t.co/UPBoKpvq6H",Promotions,X
"seattop  Enjoy exclusive Trendyol offers by applying a promo code and coupon for extra discount 🧟‍♂️🐺📆.
https://t.co/ye6Qae69DS https://t.co/aEguFzfFMZ",Promotions,X
"earthnurse  Trendyol fashion is more affordable with a promo code, coupon, and discount 👯‍♂️🔗🦸‍♀️.
https://t.co/ye6Qae69DS https://t.co/wmQ2PTkXB2",Promotions,X
"ratpeople  Don’t miss Trendyol deals, apply a promo code and coupon to enjoy a bigger discount 🎀🕸🧟.
https://t.co/ye6Qae69DS https://t.co/M1hiSyJumG",Promotions,X
"silverlarge  Never miss a Trendyol deal, use a promo code lon and coupon to unlock discount 🧑‍🌾🧋🛢.
https://t.co/ye6Qae69DS https://t.co/hEVzBDZ2mk",Promotions,X
Good Deal: Dunkin’ Donuts FREE Coffee TODAY ONLY! https://t.co/SNIoM6R0Gq,Promotions,X
"@gummibear737 @Osint613 ""negotiating to buy a persian rug in the middle east""

""Special deal for you today, only 1,000 Rial. Please accept or we will blow up an oil tanker.""

Then a secondary ""owner"" shows up to tell you that the first guy doesn't really own the rug and you need to pay him 10,000 Rial.",Promotions,X
New Flash Deal! 94 Pt. Castelli del Grevepesa &amp;#39;Clemente VII&amp;#39; Chianti Classico Ri Today Only $13.99 65% Off! https://t.co/DteqboUv9g,Promotions,X
"COMBO DEAL⚡️
Today only!!!

Tray, crusher and Roller
N15,000 https://t.co/Id5IdkzGwU",Promotions,X
"lets work! looking for new artists

im doing a deal of new ediba beats for 90 days for 80€ 

today only 🧝🏻‍♀️💿",Promotions,X
celebrate the toastiest holiday with this dreamy deal ☁️ get your BOGO Dream Rotation Meal today only 4.20.26 https://t.co/KML1QHpzr7,Promotions,X
